worker_id,zone_id,city,tenure_weeks,daily_active_hours,weekly_delivery_days,avg_weekly_earnings,earnings_std_dev,avg_daily_distance_km,avg_deliveries_per_day,vehicle_type,primary_shift,claim_count_90d,zone_disruption_days,zone_aqi_baseline,is_monsoon_season,is_flood_prone_zone,platform,is_part_time,risk_label
w_08437,DEL-12,Delhi,8,3.0,3,800.0,82.0,25.8,10,Petrol_Bike,Midday_Evening,0,36,299,0,0,Flipkart,1,0
w_08438,VAD-04,Vadodara,4,3.3,4,800.0,205.0,22.3,17,EV_Scooter,Evening_Late,0,13,73,0,1,Amazon,1,1
w_08439,DEL-12,Delhi,9,11.1,7,5021.0,567.0,21.5,40,Petrol_Bike,Midday_Evening,0,35,271,0,0,Flipkart,0,0
w_08440,DEL-12,Delhi,8,10.6,7,4592.0,1051.0,71.7,47,Petrol_Bike,Midday_Evening,2,32,229,0,0,Meesho,0,1
w_08441,MUM-07,Mumbai,29,9.9,7,3767.0,907.0,41.5,56,EV_Scooter,Midday_Evening,1,28,118,1,1,Meesho,0,1
w_08442,MUM-07,Mumbai,9,9.0,6,3802.0,1055.0,48.6,46,Petrol_Bike,Morning_Midday,0,33,135,0,1,Meesho,0,0
w_08443,DEL-12,Delhi,1,11.1,7,4612.0,1250.0,78.4,60,EV_Scooter,Morning_Midday,1,34,266,1,0,Amazon,0,2
w_08444,DEL-12,Delhi,23,8.1,5,2932.0,618.0,66.7,53,Cycle,Midday_Evening,0,38,265,0,0,Flipkart,0,1
w_08445,MUM-07,Mumbai,44,12.2,6,4988.0,1320.0,70.8,54,Petrol_Bike,Midday_Evening,2,25,133,1,1,Amazon,0,1
w_08446,DEL-12,Delhi,2,10.6,6,3829.0,669.0,79.4,50,EV_Scooter,Morning_Midday,5,38,244,1,0,Flipkart,0,2
w_08447,DEL-12,Delhi,74,11.3,6,5601.0,1434.0,54.4,70,Petrol_Bike,Morning_Midday,1,35,256,1,0,Amazon,0,0
w_08448,BLR-03,Bangalore,49,10.2,5,3408.0,395.0,40.1,62,Cycle,Evening_Late,0,19,95,0,1,Amazon,0,0
w_08449,MUM-07,Mumbai,6,2.4,3,800.0,226.0,29.4,13,Petrol_Bike,Midday_Evening,0,28,134,0,1,Amazon,1,0
w_08450,BLR-03,Bangalore,3,2.6,4,864.0,247.0,20.5,38,Petrol_Bike,Morning_Midday,0,20,94,1,1,Flipkart,1,1
w_08451,DEL-12,Delhi,34,7.4,6,2732.0,600.0,61.3,36,Petrol_Bike,Midday_Evening,1,25,278,0,0,Flipkart,0,1
w_08452,MUM-07,Mumbai,3,8.6,6,4681.0,768.0,86.5,41,Petrol_Bike,Midday_Evening,1,23,132,1,1,Amazon,0,1
w_08453,DEL-12,Delhi,6,9.2,6,3924.0,506.0,53.5,63,Petrol_Bike,Midday_Evening,0,36,265,0,0,Meesho,0,1
w_08454,DEL-12,Delhi,3,7.4,6,3686.0,901.0,55.9,58,Petrol_Bike,Midday_Evening,1,27,251,1,0,Meesho,0,1
w_08455,CHN-06,Chennai,12,10.5,6,4822.0,1394.0,37.2,53,Petrol_Bike,Morning_Midday,1,20,79,0,1,Meesho,0,0
w_08456,MUM-07,Mumbai,52,2.1,3,800.0,158.0,36.5,21,Petrol_Bike,Evening_Late,0,28,133,1,1,Amazon,1,0
w_08457,DEL-12,Delhi,17,6.9,5,2429.0,841.0,64.3,74,Petrol_Bike,Evening_Late,3,32,290,0,0,Flipkart,0,2
w_08458,MUM-07,Mumbai,33,8.9,7,5016.0,543.0,34.4,49,EV_Scooter,Evening_Late,1,26,141,1,1,Amazon,0,1
w_08459,CHN-06,Chennai,8,9.2,6,4805.0,840.0,58.8,50,Petrol_Bike,Midday_Evening,1,23,85,1,1,Flipkart,0,1
w_08460,MUM-07,Mumbai,13,2.7,3,800.0,154.0,33.8,17,Petrol_Bike,Midday_Evening,0,32,150,0,1,Flipkart,1,0
w_08461,CHN-06,Chennai,3,10.8,6,3385.0,895.0,71.7,34,Petrol_Bike,Midday_Evening,0,19,97,1,1,Flipkart,0,0
w_08462,CHN-06,Chennai,11,9.1,6,3815.0,400.0,79.2,43,Petrol_Bike,Morning_Midday,1,20,122,0,1,Amazon,0,1
w_08463,MUM-07,Mumbai,5,2.8,3,800.0,188.0,26.0,28,Petrol_Bike,Morning_Midday,0,26,121,1,1,Amazon,1,0
w_08464,BLR-03,Bangalore,10,9.6,6,3348.0,877.0,103.3,40,Petrol_Bike,Evening_Late,2,9,103,1,1,Amazon,0,1
w_08465,CHN-06,Chennai,9,8.6,5,3204.0,909.0,62.3,50,Petrol_Bike,Midday_Evening,2,22,93,0,1,Amazon,0,1
w_08466,MUM-07,Mumbai,8,9.8,6,3604.0,701.0,94.8,32,Petrol_Bike,Morning_Midday,1,31,118,1,1,Amazon,0,1
w_08467,DEL-12,Delhi,100,7.6,6,3111.0,1009.0,11.8,53,Petrol_Bike,Midday_Evening,2,39,221,0,0,Amazon,0,1
w_08468,DEL-12,Delhi,71,9.1,7,3670.0,448.0,67.1,26,EV_Scooter,Midday_Evening,1,32,272,0,0,Meesho,0,0
w_08469,MUM-07,Mumbai,50,9.2,5,2859.0,695.0,52.3,30,Petrol_Bike,Midday_Evening,2,23,139,1,1,Meesho,0,1
w_08470,VAD-04,Vadodara,73,8.6,6,2906.0,512.0,66.9,54,EV_Scooter,Morning_Midday,0,14,125,0,1,Amazon,0,0
w_08471,MUM-07,Mumbai,50,3.0,3,800.0,273.0,18.8,20,Petrol_Bike,Morning_Midday,0,31,136,0,1,Meesho,1,0
w_08472,MUM-07,Mumbai,11,11.5,7,4642.0,634.0,76.7,50,EV_Scooter,Evening_Late,0,28,111,0,1,Flipkart,0,1
w_08473,DEL-12,Delhi,10,9.8,7,4657.0,915.0,74.6,70,Petrol_Bike,Midday_Evening,1,36,284,0,0,Flipkart,0,1
w_08474,MUM-07,Mumbai,15,10.1,5,3693.0,1013.0,63.6,56,Petrol_Bike,Morning_Midday,0,32,154,1,1,Flipkart,0,0
w_08475,BLR-03,Bangalore,9,4.0,3,800.0,219.0,35.3,33,Petrol_Bike,Morning_Midday,1,16,76,0,1,Flipkart,1,0
w_08476,BLR-03,Bangalore,4,3.7,3,809.0,90.0,16.5,20,Petrol_Bike,Evening_Late,1,18,108,1,1,Flipkart,1,1
w_08477,VAD-04,Vadodara,16,11.8,6,4914.0,897.0,35.7,58,Petrol_Bike,Evening_Late,1,20,136,0,1,Meesho,0,1
w_08478,DEL-12,Delhi,2,10.9,5,4374.0,677.0,42.6,57,Petrol_Bike,Evening_Late,0,35,249,0,0,Flipkart,0,0
w_08479,DEL-12,Delhi,13,6.5,7,3304.0,1090.0,69.6,70,Petrol_Bike,Midday_Evening,0,30,253,0,0,Flipkart,0,1
w_08480,CHN-06,Chennai,4,10.8,6,4931.0,1469.0,63.7,44,Petrol_Bike,Evening_Late,0,20,118,1,1,Amazon,0,0
w_08481,VAD-04,Vadodara,11,3.4,2,800.0,260.0,28.1,24,Petrol_Bike,Evening_Late,0,11,78,1,1,Meesho,1,1
w_08482,MUM-07,Mumbai,14,8.7,5,1934.0,317.0,33.9,42,Petrol_Bike,Midday_Evening,0,29,103,1,1,Flipkart,0,0
w_08483,CHN-06,Chennai,8,11.0,6,3599.0,651.0,62.4,50,Petrol_Bike,Midday_Evening,0,19,81,1,1,Amazon,0,1
w_08484,CHN-06,Chennai,2,4.4,3,953.0,170.0,14.5,33,Petrol_Bike,Midday_Evening,0,23,61,0,1,Meesho,1,0
w_08485,BLR-03,Bangalore,3,4.3,2,800.0,195.0,19.9,18,EV_Scooter,Midday_Evening,0,16,122,0,1,Flipkart,1,0
w_08486,BLR-03,Bangalore,19,5.3,4,1461.0,510.0,33.2,20,Petrol_Bike,Midday_Evening,0,10,50,0,1,Amazon,1,0
w_08487,VAD-04,Vadodara,6,10.0,5,3662.0,445.0,59.4,48,Petrol_Bike,Morning_Midday,0,15,123,0,1,Flipkart,0,0
w_08488,DEL-12,Delhi,21,10.8,6,4788.0,568.0,80.4,55,EV_Scooter,Morning_Midday,1,35,280,0,0,Meesho,0,1
w_08489,MUM-07,Mumbai,12,11.2,6,3726.0,1064.0,71.8,16,Petrol_Bike,Morning_Midday,0,30,123,0,1,Flipkart,0,0
w_08490,MUM-07,Mumbai,9,9.8,6,4140.0,688.0,29.1,56,Petrol_Bike,Morning_Midday,0,26,114,1,1,Flipkart,0,0
w_08491,BLR-03,Bangalore,17,10.7,6,4493.0,1206.0,23.5,30,Petrol_Bike,Midday_Evening,0,15,100,0,1,Amazon,0,0
w_08492,MUM-07,Mumbai,6,8.0,6,3272.0,548.0,76.5,65,Petrol_Bike,Midday_Evening,0,29,130,0,1,Flipkart,0,0
w_08493,DEL-12,Delhi,18,10.7,7,4974.0,1114.0,82.6,63,Petrol_Bike,Evening_Late,0,41,285,1,0,Amazon,0,0
w_08494,CHN-06,Chennai,8,10.4,6,3883.0,807.0,71.9,36,Petrol_Bike,Morning_Midday,0,22,50,0,1,Amazon,0,0
w_08495,MUM-07,Mumbai,104,11.7,6,3398.0,757.0,43.2,41,Cycle,Morning_Midday,1,29,108,1,1,Meesho,0,1
w_08496,CHN-06,Chennai,3,9.8,6,4845.0,774.0,88.8,70,EV_Scooter,Midday_Evening,2,21,119,0,1,Meesho,0,1
w_08497,CHN-06,Chennai,8,10.0,5,3616.0,635.0,70.7,70,Petrol_Bike,Midday_Evening,1,16,106,0,1,Flipkart,0,1
w_08498,DEL-12,Delhi,8,3.9,3,815.0,215.0,11.9,19,EV_Scooter,Midday_Evening,0,38,278,1,0,Amazon,1,0
w_08499,MUM-07,Mumbai,3,9.5,5,3331.0,325.0,73.9,42,EV_Scooter,Midday_Evening,0,31,136,0,1,Amazon,0,0
w_08500,MUM-07,Mumbai,25,10.4,5,4098.0,1116.0,51.8,22,Petrol_Bike,Midday_Evening,1,30,127,0,1,Amazon,0,0
w_08501,DEL-12,Delhi,7,10.6,6,3350.0,820.0,61.2,61,EV_Scooter,Midday_Evening,0,35,253,0,0,Flipkart,0,0
w_08502,MUM-07,Mumbai,1,12.1,5,3144.0,760.0,56.0,41,EV_Scooter,Midday_Evening,2,30,188,0,1,Amazon,0,2
w_08503,MUM-07,Mumbai,24,5.0,2,800.0,271.0,21.3,20,Petrol_Bike,Midday_Evening,0,31,168,0,1,Amazon,1,0
w_08504,CHN-06,Chennai,6,3.9,3,800.0,98.0,20.3,25,Petrol_Bike,Morning_Midday,4,28,117,1,1,Amazon,1,2
w_08505,MUM-07,Mumbai,10,2.0,2,800.0,192.0,23.9,18,EV_Scooter,Morning_Midday,0,31,131,1,1,Amazon,1,0
w_08506,BLR-03,Bangalore,23,8.7,7,3951.0,540.0,60.6,53,EV_Scooter,Midday_Evening,2,18,108,0,1,Flipkart,0,1
w_08507,VAD-04,Vadodara,8,11.5,6,3352.0,819.0,34.9,69,Petrol_Bike,Midday_Evening,2,9,135,0,1,Meesho,0,1
w_08508,DEL-12,Delhi,8,8.5,6,2732.0,951.0,41.8,46,Petrol_Bike,Midday_Evening,0,35,270,0,0,Flipkart,0,0
w_08509,CHN-06,Chennai,104,8.9,6,4439.0,628.0,58.9,41,Petrol_Bike,Morning_Midday,0,23,87,0,1,Amazon,0,1
w_08510,MUM-07,Mumbai,1,7.9,6,2957.0,971.0,24.1,56,Cycle,Midday_Evening,1,30,174,1,1,Flipkart,0,1
w_08511,MUM-07,Mumbai,3,9.6,5,2960.0,938.0,48.0,46,Cycle,Evening_Late,1,33,136,1,1,Amazon,0,1
w_08512,DEL-12,Delhi,4,10.5,6,4680.0,1371.0,64.7,51,Petrol_Bike,Midday_Evening,0,35,310,1,0,Flipkart,0,1
w_08513,BLR-03,Bangalore,72,12.0,6,5485.0,1835.0,55.6,65,Petrol_Bike,Morning_Midday,2,26,99,0,1,Amazon,0,1
w_08514,DEL-12,Delhi,6,3.8,4,1033.0,251.0,24.6,18,Petrol_Bike,Morning_Midday,0,28,254,1,0,Amazon,1,0
w_08515,MUM-07,Mumbai,15,5.5,3,1136.0,238.0,21.4,17,Petrol_Bike,Midday_Evening,0,29,164,1,1,Amazon,1,1
w_08516,MUM-07,Mumbai,7,5.5,6,1747.0,515.0,36.3,40,Petrol_Bike,Midday_Evening,0,25,137,0,1,Amazon,0,0
w_08517,CHN-06,Chennai,22,9.8,6,4058.0,974.0,62.0,45,EV_Scooter,Evening_Late,1,15,108,1,1,Flipkart,0,1
w_08518,CHN-06,Chennai,12,9.5,6,4065.0,441.0,52.0,50,Petrol_Bike,Evening_Late,1,22,75,0,1,Amazon,0,0
w_08519,DEL-12,Delhi,15,9.5,6,4261.0,1432.0,43.3,48,Petrol_Bike,Midday_Evening,1,30,276,0,0,Meesho,0,1
w_08520,BLR-03,Bangalore,44,11.8,5,3511.0,519.0,47.2,24,Petrol_Bike,Evening_Late,0,18,83,0,1,Amazon,0,0
w_08521,DEL-12,Delhi,18,10.3,6,4658.0,1285.0,70.0,70,Petrol_Bike,Evening_Late,0,35,249,1,0,Amazon,0,1
w_08522,DEL-12,Delhi,5,3.0,3,800.0,147.0,26.7,10,Petrol_Bike,Morning_Midday,2,39,248,0,0,Flipkart,1,1
w_08523,MUM-07,Mumbai,16,4.3,2,800.0,249.0,32.1,17,Petrol_Bike,Morning_Midday,0,22,140,0,1,Amazon,1,0
w_08524,DEL-12,Delhi,104,7.8,6,3441.0,630.0,52.3,64,Petrol_Bike,Evening_Late,1,38,222,1,0,Amazon,0,0
w_08525,DEL-12,Delhi,21,8.8,6,2994.0,761.0,71.2,44,Petrol_Bike,Midday_Evening,1,35,255,0,0,Amazon,0,1
w_08526,VAD-04,Vadodara,14,10.1,6,3060.0,835.0,48.9,35,Petrol_Bike,Evening_Late,0,18,139,1,1,Flipkart,0,0
w_08527,DEL-12,Delhi,3,4.4,4,1062.0,290.0,21.7,22,EV_Scooter,Evening_Late,0,34,229,1,0,Amazon,1,0
w_08528,BLR-03,Bangalore,25,3.1,3,800.0,258.0,25.1,20,Petrol_Bike,Morning_Midday,0,13,99,1,1,Amazon,1,0
w_08529,DEL-12,Delhi,29,10.7,5,3231.0,361.0,88.3,59,Petrol_Bike,Evening_Late,0,31,245,0,0,Amazon,0,0
w_08530,DEL-12,Delhi,16,2.9,4,800.0,169.0,32.0,19,Petrol_Bike,Morning_Midday,0,30,250,0,0,Meesho,1,0
w_08531,CHN-06,Chennai,13,9.2,6,3830.0,981.0,64.0,25,Petrol_Bike,Midday_Evening,1,23,146,0,1,Amazon,0,1
w_08532,VAD-04,Vadodara,104,8.0,5,2543.0,712.0,10.0,10,Petrol_Bike,Evening_Late,0,19,74,0,1,Flipkart,0,0
w_08533,DEL-12,Delhi,28,2.0,3,800.0,217.0,31.8,24,Petrol_Bike,Midday_Evening,0,33,279,1,0,Flipkart,1,0
w_08534,BLR-03,Bangalore,42,8.3,5,2616.0,558.0,38.6,54,Petrol_Bike,Midday_Evening,0,20,84,1,1,Flipkart,0,1
w_08535,DEL-12,Delhi,13,7.9,6,2769.0,567.0,68.5,70,Petrol_Bike,Midday_Evening,1,29,247,0,0,Flipkart,0,1
w_08536,MUM-07,Mumbai,10,10.7,6,4183.0,685.0,31.8,23,Petrol_Bike,Morning_Midday,0,28,103,0,1,Meesho,0,0
w_08537,MUM-07,Mumbai,22,10.2,6,3843.0,526.0,37.3,65,EV_Scooter,Morning_Midday,1,30,148,1,1,Amazon,0,1
w_08538,BLR-03,Bangalore,10,3.2,4,891.0,276.0,25.7,21,Petrol_Bike,Midday_Evening,0,13,91,1,1,Amazon,1,0
w_08539,DEL-12,Delhi,11,4.3,3,808.0,243.0,32.1,29,Petrol_Bike,Morning_Midday,0,35,253,0,0,Flipkart,1,0
w_08540,BLR-03,Bangalore,19,3.5,3,800.0,127.0,30.6,21,Petrol_Bike,Midday_Evening,0,20,97,1,1,Flipkart,1,0
w_08541,DEL-12,Delhi,7,9.1,5,2569.0,526.0,41.1,49,EV_Scooter,Midday_Evening,0,24,256,1,0,Meesho,0,1
w_08542,DEL-12,Delhi,15,3.3,4,800.0,107.0,27.8,27,Petrol_Bike,Midday_Evening,5,40,210,0,0,Amazon,1,2
w_08543,BLR-03,Bangalore,13,8.1,7,3796.0,756.0,43.9,60,Petrol_Bike,Midday_Evening,1,19,83,1,1,Flipkart,0,1
w_08544,DEL-12,Delhi,32,5.8,6,2265.0,244.0,37.9,62,EV_Scooter,Midday_Evening,1,37,282,0,0,Amazon,0,1
w_08545,MUM-07,Mumbai,6,9.6,6,4328.0,1451.0,51.7,64,Cycle,Evening_Late,0,27,93,0,1,Amazon,0,0
w_08546,DEL-12,Delhi,1,7.5,6,2870.0,752.0,92.2,57,Petrol_Bike,Evening_Late,0,29,233,0,0,Amazon,0,0
w_08547,BLR-03,Bangalore,8,9.2,5,2511.0,458.0,77.0,46,Petrol_Bike,Morning_Midday,0,20,85,0,1,Meesho,0,1
w_08548,MUM-07,Mumbai,18,10.1,6,4042.0,682.0,67.0,27,Petrol_Bike,Evening_Late,1,28,112,1,1,Amazon,0,0
w_08549,MUM-07,Mumbai,31,6.6,5,2350.0,691.0,56.9,56,Petrol_Bike,Morning_Midday,1,28,130,1,1,Amazon,0,1
w_08550,VAD-04,Vadodara,6,9.8,6,3661.0,415.0,74.0,50,Petrol_Bike,Evening_Late,1,18,88,0,1,Amazon,0,1
w_08551,CHN-06,Chennai,20,10.7,6,4665.0,398.0,75.0,49,EV_Scooter,Midday_Evening,0,25,96,0,1,Amazon,0,0
w_08552,VAD-04,Vadodara,37,6.4,5,1957.0,393.0,47.3,56,EV_Scooter,Morning_Midday,1,21,114,1,1,Flipkart,0,1
w_08553,DEL-12,Delhi,25,10.6,7,4814.0,972.0,44.0,49,EV_Scooter,Evening_Late,0,35,276,0,0,Amazon,0,1
w_08554,DEL-12,Delhi,5,12.3,6,4815.0,1292.0,55.1,43,Petrol_Bike,Morning_Midday,0,33,291,1,0,Meesho,0,1
w_08555,DEL-12,Delhi,6,4.5,2,800.0,85.0,37.9,18,EV_Scooter,Midday_Evening,0,35,254,0,0,Amazon,1,0
w_08556,DEL-12,Delhi,18,10.6,7,4473.0,1061.0,77.5,49,EV_Scooter,Evening_Late,0,36,307,0,0,Flipkart,0,0
w_08557,VAD-04,Vadodara,61,3.9,3,800.0,245.0,16.5,11,Petrol_Bike,Morning_Midday,4,18,111,1,1,Amazon,1,2
w_08558,DEL-12,Delhi,12,10.9,6,4469.0,1209.0,45.3,33,Petrol_Bike,Morning_Midday,1,30,280,1,0,Amazon,0,1
w_08559,BLR-03,Bangalore,10,10.3,6,5009.0,1007.0,76.7,65,Petrol_Bike,Morning_Midday,0,18,143,0,1,Amazon,0,0
w_08560,BLR-03,Bangalore,3,9.8,6,3438.0,1187.0,54.0,60,Petrol_Bike,Evening_Late,0,24,98,0,1,Amazon,0,0
w_08561,MUM-07,Mumbai,8,9.7,6,4289.0,828.0,80.7,24,Petrol_Bike,Midday_Evening,0,28,96,1,1,Flipkart,0,1
w_08562,BLR-03,Bangalore,5,10.1,6,4283.0,1053.0,60.7,59,EV_Scooter,Evening_Late,1,21,97,1,1,Meesho,0,1
w_08563,DEL-12,Delhi,12,9.4,6,4130.0,1280.0,71.3,50,Petrol_Bike,Morning_Midday,1,36,245,1,0,Meesho,0,1
w_08564,BLR-03,Bangalore,2,5.1,3,897.0,137.0,19.4,27,Petrol_Bike,Morning_Midday,0,21,89,1,1,Flipkart,1,0
w_08565,DEL-12,Delhi,8,3.5,3,800.0,263.0,18.6,21,Petrol_Bike,Midday_Evening,0,32,309,0,0,Amazon,1,0
w_08566,DEL-12,Delhi,4,2.8,4,800.0,176.0,26.8,22,EV_Scooter,Morning_Midday,0,32,230,0,0,Flipkart,1,1
w_08567,CHN-06,Chennai,31,7.7,5,2408.0,553.0,73.5,36,EV_Scooter,Evening_Late,0,22,112,0,1,Amazon,0,1
w_08568,BLR-03,Bangalore,5,9.3,5,3275.0,1093.0,41.4,59,Petrol_Bike,Midday_Evening,0,12,74,1,1,Flipkart,0,0
w_08569,DEL-12,Delhi,6,3.1,2,800.0,161.0,26.5,33,Petrol_Bike,Evening_Late,1,34,253,0,0,Amazon,1,0
w_08570,MUM-07,Mumbai,16,3.0,3,800.0,115.0,19.7,26,Petrol_Bike,Evening_Late,0,29,148,1,1,Flipkart,1,0
w_08571,MUM-07,Mumbai,7,3.0,3,800.0,251.0,25.9,14,Petrol_Bike,Midday_Evening,1,35,137,1,1,Flipkart,1,1
w_08572,MUM-07,Mumbai,104,2.3,3,800.0,187.0,27.0,22,EV_Scooter,Midday_Evening,1,29,125,0,1,Amazon,1,0
w_08573,MUM-07,Mumbai,30,8.5,5,2737.0,689.0,77.7,27,Petrol_Bike,Midday_Evening,0,30,114,1,1,Flipkart,0,1
w_08574,MUM-07,Mumbai,12,9.7,7,4302.0,1320.0,75.8,42,Petrol_Bike,Midday_Evening,2,32,137,1,1,Amazon,0,1
w_08575,BLR-03,Bangalore,17,10.9,6,4416.0,971.0,74.1,67,EV_Scooter,Midday_Evening,0,15,137,0,1,Amazon,0,0
w_08576,VAD-04,Vadodara,1,3.2,4,873.0,74.0,13.0,15,EV_Scooter,Midday_Evening,0,14,93,1,1,Amazon,1,1
w_08577,DEL-12,Delhi,41,7.0,5,1768.0,282.0,50.5,50,Cycle,Midday_Evening,1,44,307,0,0,Flipkart,0,1
w_08578,MUM-07,Mumbai,20,8.1,6,2218.0,571.0,69.5,45,Petrol_Bike,Evening_Late,2,28,159,0,1,Amazon,0,1
w_08579,MUM-07,Mumbai,11,10.3,6,5473.0,1558.0,87.0,69,Petrol_Bike,Evening_Late,0,32,164,0,1,Amazon,0,1
w_08580,VAD-04,Vadodara,21,3.2,2,800.0,105.0,36.1,20,EV_Scooter,Morning_Midday,0,17,122,0,1,Amazon,1,0
w_08581,MUM-07,Mumbai,24,5.2,4,1584.0,182.0,30.0,30,Petrol_Bike,Midday_Evening,0,23,159,0,1,Amazon,1,0
w_08582,BLR-03,Bangalore,8,11.4,7,6158.0,670.0,75.0,37,Petrol_Bike,Midday_Evening,0,19,70,1,1,Amazon,0,1
w_08583,BLR-03,Bangalore,17,7.7,7,3674.0,613.0,49.9,81,Petrol_Bike,Morning_Midday,0,18,79,0,1,Flipkart,0,0
w_08584,MUM-07,Mumbai,34,9.2,6,3907.0,981.0,74.3,48,Petrol_Bike,Midday_Evening,0,29,149,1,1,Meesho,0,1
w_08585,DEL-12,Delhi,19,10.6,7,4131.0,1205.0,48.2,46,Petrol_Bike,Evening_Late,0,32,267,1,0,Amazon,0,0
w_08586,DEL-12,Delhi,9,10.5,5,3482.0,660.0,78.6,57,Petrol_Bike,Morning_Midday,0,31,257,0,0,Flipkart,0,0
w_08587,BLR-03,Bangalore,16,4.5,3,927.0,175.0,33.0,20,Petrol_Bike,Evening_Late,0,17,50,0,1,Amazon,1,0
w_08588,BLR-03,Bangalore,48,8.5,7,4755.0,1251.0,58.4,28,EV_Scooter,Evening_Late,0,18,85,1,1,Amazon,0,0
w_08589,DEL-12,Delhi,26,10.3,6,2641.0,282.0,38.3,47,Petrol_Bike,Midday_Evening,0,39,231,1,0,Amazon,0,0
w_08590,DEL-12,Delhi,3,3.1,3,800.0,105.0,40.6,17,Petrol_Bike,Morning_Midday,1,42,272,1,0,Flipkart,1,0
w_08591,BLR-03,Bangalore,21,10.1,6,4402.0,885.0,64.2,41,EV_Scooter,Midday_Evening,0,23,91,0,1,Amazon,0,0
w_08592,VAD-04,Vadodara,19,11.6,7,5615.0,1534.0,57.7,69,EV_Scooter,Morning_Midday,1,17,100,1,1,Flipkart,0,1
w_08593,DEL-12,Delhi,39,7.7,5,2521.0,361.0,63.9,67,Petrol_Bike,Evening_Late,0,31,326,1,0,Amazon,0,1
w_08594,CHN-06,Chennai,12,2.7,3,800.0,126.0,35.7,18,Petrol_Bike,Midday_Evening,0,21,130,0,1,Flipkart,1,0
w_08595,BLR-03,Bangalore,8,9.7,6,2996.0,496.0,73.6,28,EV_Scooter,Morning_Midday,0,18,121,1,1,Meesho,0,1
w_08596,DEL-12,Delhi,3,3.4,3,800.0,178.0,22.4,24,EV_Scooter,Morning_Midday,0,33,315,0,0,Amazon,1,0
w_08597,DEL-12,Delhi,6,12.2,5,4199.0,715.0,60.5,41,Petrol_Bike,Midday_Evening,0,37,280,0,0,Meesho,0,0
w_08598,MUM-07,Mumbai,40,3.5,2,800.0,185.0,30.1,17,Petrol_Bike,Midday_Evening,1,30,111,0,1,Amazon,1,0
w_08599,DEL-12,Delhi,14,2.0,3,800.0,185.0,38.5,20,Petrol_Bike,Midday_Evening,0,37,238,0,0,Amazon,1,0
w_08600,DEL-12,Delhi,11,8.6,7,4057.0,945.0,19.9,37,Petrol_Bike,Midday_Evening,2,39,284,1,0,Meesho,0,1
w_08601,DEL-12,Delhi,44,8.9,6,2805.0,803.0,26.5,55,Petrol_Bike,Midday_Evening,0,32,209,1,0,Amazon,0,0
w_08602,BLR-03,Bangalore,36,10.6,6,3546.0,635.0,44.6,68,Petrol_Bike,Morning_Midday,1,21,94,1,1,Amazon,0,1
w_08603,BLR-03,Bangalore,5,7.6,6,3039.0,587.0,55.2,66,Petrol_Bike,Evening_Late,1,16,50,1,1,Flipkart,0,1
w_08604,MUM-07,Mumbai,40,2.9,3,800.0,240.0,30.1,21,Petrol_Bike,Morning_Midday,0,25,132,0,1,Amazon,1,0
w_08605,DEL-12,Delhi,2,8.4,6,3919.0,628.0,32.7,69,Petrol_Bike,Midday_Evening,3,37,281,0,0,Amazon,0,2
w_08606,DEL-12,Delhi,19,7.7,6,3371.0,705.0,62.0,74,EV_Scooter,Midday_Evening,0,39,266,1,0,Amazon,0,1
w_08607,DEL-12,Delhi,17,4.1,3,800.0,216.0,15.1,23,EV_Scooter,Midday_Evening,1,36,283,0,0,Flipkart,1,1
w_08608,MUM-07,Mumbai,38,4.8,3,850.0,208.0,21.2,12,Petrol_Bike,Evening_Late,1,28,179,0,1,Flipkart,1,0
w_08609,DEL-12,Delhi,17,10.4,6,3889.0,1165.0,83.1,37,Cycle,Evening_Late,1,36,257,1,0,Amazon,0,0
w_08610,BLR-03,Bangalore,9,2.1,2,800.0,257.0,24.0,11,Petrol_Bike,Evening_Late,0,18,165,0,1,Amazon,1,0
w_08611,DEL-12,Delhi,10,9.0,6,3107.0,707.0,27.6,47,EV_Scooter,Midday_Evening,2,31,265,0,0,Amazon,0,1
w_08612,CHN-06,Chennai,104,8.7,6,3636.0,447.0,62.1,36,Petrol_Bike,Evening_Late,0,18,128,0,1,Meesho,0,0
w_08613,CHN-06,Chennai,13,10.8,5,3758.0,603.0,68.2,57,Petrol_Bike,Evening_Late,2,22,90,1,1,Flipkart,0,1
w_08614,MUM-07,Mumbai,22,8.7,6,3339.0,856.0,78.3,28,Petrol_Bike,Morning_Midday,0,28,170,0,1,Flipkart,0,0
w_08615,MUM-07,Mumbai,1,8.7,7,4538.0,1377.0,72.2,33,Petrol_Bike,Evening_Late,0,28,156,0,1,Flipkart,0,0
w_08616,CHN-06,Chennai,5,10.1,6,4914.0,535.0,70.0,53,Petrol_Bike,Morning_Midday,2,24,141,1,1,Amazon,0,1
w_08617,CHN-06,Chennai,20,8.0,6,2454.0,642.0,61.0,63,EV_Scooter,Morning_Midday,0,22,106,1,1,Meesho,0,1
w_08618,VAD-04,Vadodara,2,9.6,5,3632.0,658.0,69.3,45,EV_Scooter,Morning_Midday,1,16,84,1,1,Amazon,0,1
w_08619,VAD-04,Vadodara,21,8.7,6,2863.0,659.0,78.3,46,Petrol_Bike,Midday_Evening,0,14,126,0,1,Meesho,0,1
w_08620,MUM-07,Mumbai,5,3.1,2,800.0,147.0,31.0,25,EV_Scooter,Midday_Evening,0,35,88,0,1,Flipkart,1,0
